idFrame,Frame,Frame Description,Rank,Cenário Sugerido,Cenário Descrição,Score de Similaridade,Justificativa
1186,Quadro_de_horários,"Um #Quadro_de_horários é um objeto mental deliberadamente criado, modificado ou mantido por um #Pensador. O #Quadro_de_horários é freqüentemente modificado por um adjetivo representando um #Período_de_iterações ou um substantivo dependente que expressa os #Eventos do #Quadro_de_horários. Note que este frame não inclui a representação física de um horário. A partir de agora este frame não tem uma relação de herança, mas no futuro um * Objeto_Mental será desenvolvido a partir do frame que  o Quadro_de_horários herdará.",3,Cenário_de_distância,Esse frame é resumido em vários pontos de vista na especificação ou descrição de #Distância. A #Distância pode ser especificada com precisão como uma #Quantidade de alguma #Unidade padrão ou pode ser descrita pelo #Grau que difere da expectativa.,0.5507,"Frame 'Quadro_de_horários' apresenta maior similaridade semântica com o cenário 'Cenário_de_distância', cuja descrição é: Esse frame é resumido em vários pontos de vista na especificação ou descrição de #Distância. A #Distância pode ser especificada com precisão como uma #Quantidade de alguma #Unidade padrão ou pode ser descrita pelo #Grau que difere da expectativa."
1187,Plantas,"As ULs neste frame referem-se a entidades biológicas diferentes de seres humanos e animais, que são rotuladas como #Planta.",1,Cenário_de_incêndio_florestal,"Neste cenário, eventos, processos ou atividades no domínio de Meio Ambiente são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.4139,"Frame 'Plantas' apresenta maior similaridade semântica com o cenário 'Cenário_de_incêndio_florestal', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Meio Ambiente são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
1187,Plantas,"As ULs neste frame referem-se a entidades biológicas diferentes de seres humanos e animais, que são rotuladas como #Planta.",2,Cenário_de_ciclo_biológico,"Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.4075,"Frame 'Plantas' apresenta maior similaridade semântica com o cenário 'Cenário_de_ciclo_biológico', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
1187,Plantas,"As ULs neste frame referem-se a entidades biológicas diferentes de seres humanos e animais, que são rotuladas como #Planta.",3,Cenário_de_sistemas_ecológicos,"Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.4074,"Frame 'Plantas' apresenta maior similaridade semântica com o cenário 'Cenário_de_sistemas_ecológicos', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Ciências Naturais são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
1188,Infectar,"A ação de espalhar uma #Infecção para uma #Entidade_Infectada, intencionalmente ou não. A patologia indica que a #Causa_da_infecção pode ser pelo ar, carregada pela pele ou cabelo, ou transmitida por várias outras formas de contato.",1,Cenário_de_risco,"Um #Ativo está em uma #Situação específica, que tem a probabilidade de levar ou convidar a um #Evento_nocivo que afetará negativamente o #Ativo.",0.497,"Frame 'Infectar' apresenta maior similaridade semântica com o cenário 'Cenário_de_risco', cuja descrição é: Um #Ativo está em uma #Situação específica, que tem a probabilidade de levar ou convidar a um #Evento_nocivo que afetará negativamente o #Ativo."
1188,Infectar,"A ação de espalhar uma #Infecção para uma #Entidade_Infectada, intencionalmente ou não. A patologia indica que a #Causa_da_infecção pode ser pelo ar, carregada pela pele ou cabelo, ou transmitida por várias outras formas de contato.",2,Cenário_de_sujeição,"Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele.",0.4521,"Frame 'Infectar' apresenta maior similaridade semântica com o cenário 'Cenário_de_sujeição', cuja descrição é: Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele."
1188,Infectar,"A ação de espalhar uma #Infecção para uma #Entidade_Infectada, intencionalmente ou não. A patologia indica que a #Causa_da_infecção pode ser pelo ar, carregada pela pele ou cabelo, ou transmitida por várias outras formas de contato.",3,Cenário_de_causalidade,Um evento específico (a #Causa) causa um resultado (o #Efeito).,0.4506,"Frame 'Infectar' apresenta maior similaridade semântica com o cenário 'Cenário_de_causalidade', cuja descrição é: Um evento específico (a #Causa) causa um resultado (o #Efeito)."
1189,Negação,"Esse frame modela a contribuição semântica da negação, na qual o conteúdo do perfil da #Proposição_negada é afirmado para contrastar de forma incompatível com uma #Situação_factual correspondente, que é normalmente implícita. A #Proposição_negada e a #Situação_factual compartilham conteúdo não-focal, na base do qual eles correspondem, e contrastam em um subconjunto de seu conteúdo, o conteúdo focal, estabelecido com referência a um conjunto de construções de foco não descritas aqui.",1,Cenário_alternativo_preferido,"Nesse cenário, existem duas cenas mutuamente incompatíveis, a #Possibilidade_perfilada e a #Possibilidade_oposta, levando respectivamente a uma #Consequência_positiva preferível e a uma #Consequência_indesejável não preferível.",0.5525,"Frame 'Negação' apresenta maior similaridade semântica com o cenário 'Cenário_alternativo_preferido', cuja descrição é: Nesse cenário, existem duas cenas mutuamente incompatíveis, a #Possibilidade_perfilada e a #Possibilidade_oposta, levando respectivamente a uma #Consequência_positiva preferível e a uma #Consequência_indesejável não preferível."
1189,Negação,"Esse frame modela a contribuição semântica da negação, na qual o conteúdo do perfil da #Proposição_negada é afirmado para contrastar de forma incompatível com uma #Situação_factual correspondente, que é normalmente implícita. A #Proposição_negada e a #Situação_factual compartilham conteúdo não-focal, na base do qual eles correspondem, e contrastam em um subconjunto de seu conteúdo, o conteúdo focal, estabelecido com referência a um conjunto de construções de foco não descritas aqui.",2,Cenário_de_distância,Esse frame é resumido em vários pontos de vista na especificação ou descrição de #Distância. A #Distância pode ser especificada com precisão como uma #Quantidade de alguma #Unidade padrão ou pode ser descrita pelo #Grau que difere da expectativa.,0.5497,"Frame 'Negação' apresenta maior similaridade semântica com o cenário 'Cenário_de_distância', cuja descrição é: Esse frame é resumido em vários pontos de vista na especificação ou descrição de #Distância. A #Distância pode ser especificada com precisão como uma #Quantidade de alguma #Unidade padrão ou pode ser descrita pelo #Grau que difere da expectativa."
1189,Negação,"Esse frame modela a contribuição semântica da negação, na qual o conteúdo do perfil da #Proposição_negada é afirmado para contrastar de forma incompatível com uma #Situação_factual correspondente, que é normalmente implícita. A #Proposição_negada e a #Situação_factual compartilham conteúdo não-focal, na base do qual eles correspondem, e contrastam em um subconjunto de seu conteúdo, o conteúdo focal, estabelecido com referência a um conjunto de construções de foco não descritas aqui.",3,Cenário_de_sujeição,"Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele.",0.5424,"Frame 'Negação' apresenta maior similaridade semântica com o cenário 'Cenário_de_sujeição', cuja descrição é: Nesse frame, ocorre um #Evento e uma #Entidade é afetada por ele."
1190,Proximidade_não_graduável,"Uma #Figura é caracterizada como próxima do #Fundo, de acordo com alguma escala dada contextualmente. Muitas unidades lexicais deste frame especificam adicionalmente em qual direção em relação ao #Fundo pode-se encontrar a #Figura, ou as direções do #Fundo do qual a #Figura é excluída; para especificações de direção, veja os tipos semânticos anexados às unidades lexicais. Os membros desse frame que fazem referência a uma grade absoluta baseada em terra implicam uma escala geográfica de proximidade.",1,Cenário_locativo,"Uma #Figura está localizada em relação a um #Fundo, cuja localização é (geralmente) melhor conhecida. Isso é feito identificando-se a #Figura como dentro de uma #Região_perfilada - uma forma definida por um esquema de imagem, localizada em um #Fundo e dimensionada por um contexto. Alternativamente, um grupo de #Figuras é descrito dentro de uma #Região_perfilada simétrica localizada simultaneamente em relação a cada uma das #Figuras.",0.7796,"Frame 'Proximidade_não_graduável' apresenta maior similaridade semântica com o cenário 'Cenário_locativo', cuja descrição é: Uma #Figura está localizada em relação a um #Fundo, cuja localização é (geralmente) melhor conhecida. Isso é feito identificando-se a #Figura como dentro de uma #Região_perfilada - uma forma definida por um esquema de imagem, localizada em um #Fundo e dimensionada por um contexto. Alternativamente, um grupo de #Figuras é descrito dentro de uma #Região_perfilada simétrica localizada simultaneamente em relação a cada uma das #Figuras."
1190,Proximidade_não_graduável,"Uma #Figura é caracterizada como próxima do #Fundo, de acordo com alguma escala dada contextualmente. Muitas unidades lexicais deste frame especificam adicionalmente em qual direção em relação ao #Fundo pode-se encontrar a #Figura, ou as direções do #Fundo do qual a #Figura é excluída; para especificações de direção, veja os tipos semânticos anexados às unidades lexicais. Os membros desse frame que fazem referência a uma grade absoluta baseada em terra implicam uma escala geográfica de proximidade.",2,Cenário_de_colocação,"Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança.",0.5684,"Frame 'Proximidade_não_graduável' apresenta maior similaridade semântica com o cenário 'Cenário_de_colocação', cuja descrição é: Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança."
