idFrame,name,description
1186,Quadro_de_horários,"Um #Quadro_de_horários é um objeto mental deliberadamente criado, modificado ou mantido por um #Pensador. O #Quadro_de_horários é freqüentemente modificado por um adjetivo representando um #Período_de_iterações ou um substantivo dependente que expressa os #Eventos do #Quadro_de_horários. Note que este frame não inclui a representação física de um horário. A partir de agora este frame não tem uma relação de herança, mas no futuro um * Objeto_Mental será desenvolvido a partir do frame que  o Quadro_de_horários herdará."
1187,Plantas,"As ULs neste frame referem-se a entidades biológicas diferentes de seres humanos e animais, que são rotuladas como #Planta."
1188,Infectar,"A ação de espalhar uma #Infecção para uma #Entidade_Infectada, intencionalmente ou não. A patologia indica que a #Causa_da_infecção pode ser pelo ar, carregada pela pele ou cabelo, ou transmitida por várias outras formas de contato."
1189,Negação,"Esse frame modela a contribuição semântica da negação, na qual o conteúdo do perfil da #Proposição_negada é afirmado para contrastar de forma incompatível com uma #Situação_factual correspondente, que é normalmente implícita. A #Proposição_negada e a #Situação_factual compartilham conteúdo não-focal, na base do qual eles correspondem, e contrastam em um subconjunto de seu conteúdo, o conteúdo focal, estabelecido com referência a um conjunto de construções de foco não descritas aqui."
1190,Proximidade_não_graduável,"Uma #Figura é caracterizada como próxima do #Fundo, de acordo com alguma escala dada contextualmente. Muitas unidades lexicais deste frame especificam adicionalmente em qual direção em relação ao #Fundo pode-se encontrar a #Figura, ou as direções do #Fundo do qual a #Figura é excluída; para especificações de direção, veja os tipos semânticos anexados às unidades lexicais. Os membros desse frame que fazem referência a uma grade absoluta baseada em terra implicam uma escala geográfica de proximidade."
1191,Contato_espacial,"Uma #Figura está localizada em contato com um #Fundo. Com algumas palavras que evocam esse Frame, a #Figura também é descrita como total ou parcialmente apoiada pelo #Fundo enquanto, em outras, uma relação de suporte é negada ou não especificada. Além disso, algumas ULs determinam uma direção na qual encontrar a #Figura a partir do #Fundo."
1192,Adjacência,"Uma #Figura está localizada adjacente a um #Fundo. Isto é equivalente a #Figura e o #Fundo ou constituírem ou estarem associadas com uma zona, com cada zona em contato com a zona do outro. "
1193,Proximidade_graduável,"Uma #Figura está (estavelmente) localizada em relação a um #Fundo em termos de como a distância entre eles se compara a alguma escala geral ou contextualmente relevante. O #Grau de divergência da distância esperada também pode ser expresso. Além da consideração assimétrica da #Figura e do #Fundo, estes podem ser interpretados coletivamente como #Figuras, caso em que cada entidade é avaliada quanto à sua distância esperada de outras pessoas no grupo de #Figuras."
1194,Cenário_condicional,"Nesta cena, duas possibilidades mutuamente excludentes são apresentadas, a #Possibilidade_perfilada e a #Possibilidade_oposta, cada uma das quais tem uma consequência associada a ela, a #Consequência (associada à #Possibilidade_perfilada) e a #Anticonsequência (associada à #Possibilidade_oposta) . Normalmente, a #Consequência e a #Anticonsequência também são mutuamente excludentes, mas em alguns casos, os mesmos resultados da #Consequência, independentemente de se considerar a #Possibilidade_perfilada ou a #Possibilidade_oposta. Nenhuma das possibilidades é afirmada e nenhuma delas pode simplesmente ser combinada com uma compreensão factual do mundo. Ambas as possibilidades são apresentadas como incertas, e a #Possibilidade_perfilada pode ser ainda mais caracterizada com uma posição neutra em relação a ela, ou com uma posição negativa duvidosa, dependendo da unidade lexical específica que introduz a condicional e que formas verbais são usadas na #Possibilidade_perfilada."
1195,Ocorrência_condicional,Uma #Consequência é apresentada como ocorrendo se a #Possibilidade_perfilada ocorrer. Consulte Cenário_condicional para mais informações.
1196,Condicional_negativa,Uma #Anticonsequência é apresentada como não ocorrendo se a #Possibilidade_perfilada ocorrer.
1197,Colocação_espacial,"Uma #Figura está localizada essencialmente no mesmo local que um #Fundo, que é visto como  parecido com um ponto ou que não possui estrutura interna ou externa importante. Tipicamente, o #Fundo é visto como sendo parecido com um ponto devido ao seu pequeno tamanho em relação a uma escala espacial relevante para conversação; essa escala pode ser fornecida por referência a outras entidades distantes ou caminhos completos de viagem que fazem com que o tamanho do #Fundo pareça relativamente pequeno. Outro uso desse frame é especificar um local através de um #Fundo que é considerado principalmente pela sua função, em vez de pela sua forma; esse segundo uso explica porque .na loja. é tipicamente usada mesmo quando uma #Figura está dentro do #Fundo, mas somente nos casos em que a loja é considerada, de acordo com seu protótipo, como um local para comprar e vender, em vez de uma entidade de arquitetura (nesse caso, na loja seria mais usual)."
1198,Cenário_alternativo_preferido,"Nesse cenário, existem duas cenas mutuamente incompatíveis, a #Possibilidade_perfilada e a #Possibilidade_oposta, levando respectivamente a uma #Consequência_positiva preferível e a uma #Consequência_indesejável não preferível."
1199,Cercanias,"Uma #Figura envolve um #Ponto_de_referência.  A localização do #Ponto_de_referência é apresentado como um local mais conhecido do que o local da #Figura. Algumas unidades lexicais envolvem uma adjacência mais ou menos completo em duas ou três dimensões, enquanto outras envolvem uma em apenas duas.  Como outras relações locativas, a #Figura pode ser qualquer uma de uma entidade móvel, uma entidade imóvel ou um evento."
1200,Relação_locativa_direcional,"Um #Figura está localizada em relação a um #Fundo (presumivelmente mais facilmente localizado), afirmando que a #Figura está (aproximadamente) na linha do #Fundo cuja direção é estabelecida pelos tipos semânticos das ULs específicas."
1201,Sexo,"#Participantes em um ato sexual se envolvem ou são submetidos a contato sexual. Frequentemente, as ULs neste frame são eufemismos sugestivos que se referem a contato físico não sexual, cenários de Dar/Receber, frames relacionados a viagem, orientação física, metonímia corporal, necessidade biológica ou uma simples conclusão de Atividade."
1202,Sexo_procriativo,Este frame existe para definir um tipo de Sexo cujo resultado pretendido é a procriação. 
1203,Abundância_distribuída,"Existe uma #Localização e um #Tema grande ou abundante. A #Localização e o #Tema são em grande parte coexistentes, isto é, ocupam a mesma área."
1204,Cenário_de_reprodução_sexual,Esse frame incorpora o processo de procriação.
1205,Estar_grávida,"Este frame descreve a experiência de esperar e ter um filho, do ponto de vista dos pais."
1206,Entrar_em_vigor,"Um #Princípio_vinculante, anteriormente existente apenas como um conceito ou formulação, entra em uma fase ou estado ativo. Muitas vezes, as promulgações de regras e regulamentos são descritas com esse frame."
1207,Localização_na_trajetória,Uma #Figura (fictícia ou literalmente) ocupa uma posição dentro de um #Região_perfilada relacionada a um #Fundo.
1208,Alternatividade,"Existe uma #Alternativa_descrita que na qual o falante deseja focar primariamente e que é mutuamente exclusiva com a #Alternativa_contrastante. Não é possível que as duas sejam reais no mesmo contexto com os mesmos participantes, mesmo que a situação descrita possa ser real para as mesmas entidades em tempos distintos. Frames que herdam deste frame: Negação, pode indicar qual alternativa se espera ser negada no caso, mas em outros frames relacionados a este, ex.: Cenário_condicional e Alternativas, ambas as alternativas são apresentadas como possíveis, qual é verdadeira e qual se mantem como possibilidade em aberto. "
1209,Proteção_de_face,"Quando as palavras desse frame são usadas como marcadores de proteção de face, elas sinalizam que o falante da sentença deseja ter cuidado ao declarar algum #Conteúdo_delicado. O uso de um marcador de proteção de face pode significar que o falante está incerto sobre o quão factual é o #Conteúdo_delicado, ou se está expressando a ideia por trás do #Conteúdo_delicado, ou pode significar que o #Conteúdo_delicado é socialmente indesejável ou desajeitado no contexto conversacional."
1210,Serviço_turístico_comprar,O #Turista faz as compras necessárias para a realização das atividades turísticas.
1211,Serviço_turístico_vender,A operadora vende os serviços turísticos ao turista.
1212,Serviço_turístico_transação,Esta cena organiza o conhecimento acerca da aquisição e oferta de serviços turísticos.
1213,Serviço_turístico_pagar,Esta cena descreve como o turista realiza o pagamento à operadora.
1214,Pagar_cobrar_serviço_turístico,Frame genérico em que o turista paga o que a operadora cobra pelo serviço.
1215,Serviço_turístico_receber,Esta cena descreve a forma como o pagamento realizado pelo turista chegará à operadora.
1216,Contratar_fornecer_serviço_turístico,Frame genérico em que o #Turista contrata um #Serviço oferecido pela #Operadora.
1220,Acomodação,Descreve estabelecimentos comerciais que oferecem serviços de acomodação para turistas. Os estabelecimentos costumam ser classificados quanto a seu tipo e/ou qualidade.
1221,Torneio_de_eliminação,"Fase de um evento esportivo em que a #Equipe_1, #Equipe_2 ou #Seleções competem entre si durante uma partida. O ganhador passa para a #Fase seguinte e o perdedor que fica é eliminado. "
1222,Potencial_turístico,"Um  #Lugar possui ou abriga uma #Atração. Em geral, são recursos naturais ou artificiais, com valor histórico ou cultural, que promovem o movimento de pessoas para conhecer e explorar seu potencial."
1223,Atrair_turistas,"Um #Lugar ou uma #Atração, geralmente, apresenta recursos naturais ou artificiais com valor cultural ou histórico que atraem turistas de diferentes origens."
1224,Chegada,"Um #Turista chega ao #Destino e, posteriormente, ao local de hospedagem. Os meios de transporte utilizados podem ser vários, como automóvel e avião. A viagem pode acontecer com #Acompanhante e conter bagagens."
1225,Cenário_do_turismo_estada,"Várias motivações fazem com que o #Turista tenha uma experiência turística durante a estada em um #Lugar: atrações, eventos, religião, negócios, estudo, aventura etc. Durante o período de estada, essas motivações são concretizadas. O #Turista se interessa por outras atividades além daquelas que motivaram o deslocamento. Essas atividades, geralmente, projetam-se em atrações e/ou lugares reconhecidos pela humanidade por conter importância histórica ou cultural, recursos naturais e/ou artificiais."
1226,Cenário_do_turismo_partida,"O #Turista sai da #Origem com o objetivo de chegar ao seu #Destino, que, geralmente, é o local onde reside. Para que isso aconteça, é necessário que ele finalize a estadia no alojamento escolhido."
